EmployeeID,Name,Department,Salary
1146,Helen Washington,Jr. Recruiter,408812
467,Diane Horton,Trainee,332129
5106,Samantha Simpson,Asst. (Admin),334677
9468,David Morrison,Trainee,451403
7351,Thomas Malone,Talent Mgr. Asst.,360612
9595,Renate Calliste,Jr. Recruiter,279989
3264,Beth Ramirez,Receptionist,192767
2912,Kevin Tate,Proc. Asst.,460039
1574,John Marinelli,Bookkeeper,304119
6136,Karen Stone,Jr. Benefits Spec.,356790
1975,Yolanda Rice,AP Spec.,336522
3813,Philip Smith,Trainee,134971
6098,Evelia Chandler,Talent Acq. Spec.,231489
7367,Jason Lambert,Sr. Acct.,378503
6349,Bob Mcmanus,Treasury Anlst.,402507
9417,Mark Polite,HR Cons. Asst.,252146
7410,Rhonda Dobson,Acct. Asst.,341058
7736,Greg Anzalone,Office Coord.,200179
8150,Melissa Anderson,Recruiter,418470
271,Joan Feenstra,Billing Spec.,462904
6934,Julie Stein,Office Coord.,494650
5161,Betty Reid,Support Staff,239507
7230,Gregg Kridel,Int. (Intern),240035
3456,Wendy Mattox,Fin. Assoc.,134705
5585,Claude Hensley,Int. Auditor Asst.,101353
692,Lester Martinez,Tax Acct.,125010
79,Nigel Streb,Fin. Anlst.,460971
2584,Tommy Reed,Recruiter,65696
2995,Christy Gonzalez,Payroll Acct.,247566
9278,Stella Ramon,Support Staff,339182
7865,Barbara Pottinger,HRIS Admin.,308760
982,Jake Brown,AR Clerk,120791
7626,Melissa Cates,Credit Anlst.,181279
4118,Kimberly Aragon,Apprentice,175945
7919,Connie Miller,Jr. Benefits Spec.,417149
2923,John Barnes,Bookkeeper,172711
9135,Margaret Rodgers,L&D Spec.,79890
6482,Ruby Tomlin,Mail Clerk,244339
4229,Alan Tudor,Jr. Coord.,372634
7973,Steve Reyes,Records Clerk,355192
7830,Ronald Armstrong,File Clerk,361506
7680,Jesse Hoare,Asst. (Admin),105738
3274,Jill Belknap,Fin. Reporting Spec.,222109
9406,Angel Rogers,Jr. Auditor,177364
9708,William Croy,AR Clerk,79281
3719,Robert Nunn,Int. Auditor Asst.,311985
4784,Javier Kluge,Org. Dev. Asst.,318982
3241,Bryan Price,Jr. Recruiter,306911
8641,Lorena Chapman,Records Clerk,167652
3310,Colleen Bartkowski,Talent Acq. Spec.,426150
1958,Patricia Smith,Records Clerk,488312
1154,Kimberly Perez,Recpt.,425517
2416,Angelica Strong,Acct. Clerk,412055
359,Helen Rosenbarger,Jr. Auditor,100615
5587,Shirley Lawrence,Fin. Anlst.,92200
6876,Teri Bailey,Records Clerk,418135
452,Vicky Embry,Acct. Clerk,134906
4346,Haley Beach,Mail Clerk,262016
9434,Patricia Elliott,Org. Dev. Asst.,303216
8523,Randy Soto,Gen. Asst.,365278
5928,Christi Peterson,HR Asst.,62900
6713,Barbara Bloomer,Bookkeeper,374967
8028,Rick Weber,Jr. Coord.,83234
5660,Stefan Mallett,Talent Mgr. Asst.,300951
1754,Richard Emerson,Int. (Intern),107209
2348,Samuel Ungar,Treasury Anlst.,493018
9579,Krista Montgomery,Support Staff,216182
8099,Betty Mckinney,Acct. Asst.,379847
8257,Brenda Heaton,Payroll Acct.,229542
6582,Michael Walker,HRBP Asst.,134645
8268,Lorraine Grawe,Bookkeeper,158966
2684,Anthony Chow,Jr. Compliance Off.,429820
5975,Andrew Vice,Compliance Anlst.,379302
640,Garry Thompson,Data Entry Spec.,133873
1236,Beulah Lasley,AR Clerk,342337
3825,Lindsey Diaz,Fin. Assoc.,223070
5528,Eric Farley,T&D Coord.,436666
1767,Elizabeth Bartolini,HRBP Asst.,139557
6064,Terry Weisser,Acct. Asst.,126633
9560,Gregg Evans,Gen. Asst.,444604
5601,Pat Turner,File Clerk,301296
2401,Jessica Enochs,Forensic Acct. Asst.,465375
7802,Diana Welch,Fin. Assoc.,215211
6028,Ardella Lee,Talent Acq. Spec.,203103
2293,Juana Peters,Int. Auditor Asst.,138159
3171,Richard Janssen,Mail Clerk,105007
8529,Clyde Grossen,Int. Auditor Asst.,87460
5225,Troy Dealba,Budget Anlst.,112478
644,Philip Christman,HRIS Admin.,430207
6393,Carl Ramos,Int. (Intern),379319
8945,Susan Carter,Asst. (Admin),128686
9863,Jasmine Medina,Int. (Intern),112023
5470,Cynthia Wise,Credit Anlst.,299286
7906,Joan Lalley,T&D Coord.,381099
4816,Estela Mitchell,AR Clerk,357866
3351,Jennifer Howard,Coord.,384654
3055,Mark Jacques,HR Coord.,190194
7665,Cherry Perona,Records Clerk,88411
4005,Susan Kells,Fin. Assoc.,209864
3745,Molly Lumukanda,HR Coord.,135532
2056,Janice Sanchez,Credit Anlst.,469610
6229,Kimberly True,Jr. Coord.,190412
5381,Jose Hale,Sr. Acct.,173505
8974,Mary Zwagerman,Credit Anlst.,421535
1929,Alfredo Vermeesch,Office Mgr.,179070
4849,James Flaherty,HR Gen.,91773
3667,Robert Delaney,HRBP Asst.,461527
5295,Ronald Geller,Treasury Anlst.,274799
7985,Chad Bell,Treasury Anlst.,478290
969,John Payne,Mail Clerk,165228
8442,Christopher Gibney,Asst. (Admin),97778
3244,Sharyn Allen,Payroll Acct.,409415
5164,Jake Pierce,Int. Auditor Asst.,408151
2242,Elbert Tallant,Talent Acq. Spec.,157879
5344,Leona Alam,Int. Auditor Asst.,492726
4326,Joann Barkley,HRIS Admin.,399316
8386,Toney Clift,People Ops Gen.,121878
3035,Robert Cardoza,Trainee,82425
4937,Ebony Guadalupe,Talent Mgr. Asst.,290064
8347,Leone Furman,Mail Clerk,420390
9601,Michael Robinette,Budget Anlst.,102247
9574,Arthur Hansen,Fin. Assoc.,177426
86,John Smith,Inv. Anlst. Asst.,434373
1658,Laura Mancuso,Tax Acct.,248140
7976,Hannah Morgan,Int. (Intern),234171
6027,Wesley Gibbons,Compliance Anlst.,338825
760,Daniel Yarrington,Payroll Acct.,82556
2996,Jennifer Vanauken,Receptionist,391703
5959,William Sebeniecher,Compliance Anlst.,453098
110,Tony Allen,Acct. Asst.,400824
580,Doreen Antilla,Talent Acq. Spec.,491840
8018,Carlos Kerns,Fin. Anlst.,255282
5437,Alice Lilly,Admin. Tech.,439446
3304,Stefanie Jimenez,HRIS Admin.,304654
321,Dorothy Magee,Int. Auditor Asst.,475156
3668,Katrina Whitaker,File Clerk,219311
9621,Alex Burnett,Sr. Acct.,464690
4640,Larry Rynders,Jr. Benefits Spec.,361335
5439,Maria Davis,Asst. (Admin),243896
1132,Teri Hampton,Comp. Anlst.,317170
8100,Louise Cisneros,HR Gen.,344225
5072,Wanda Gilligan,HR Cons. Asst.,229069
3766,Virgil Martin,Bookkeeper,215720
2112,Christine Lorenzen,Comp. Anlst.,236583
8842,Perry Copeland,AR Clerk,319039
6253,Donald Cahill,Recpt.,101454
8121,Jeffrey Shaw,Payroll Acct.,226719
7514,David Boswell,Jr. Recruiter,242223
3776,Angela Gomez,People Ops Gen.,280032
3326,Susan Mattocks,Payroll Spec.,388410
8772,Thomas Salisbury,Jr. Recruiter,93070
8786,Glen Wada,Bookkeeper,387895
5006,William Kawamura,People Ops Gen.,52984
6634,Don Smith,Int. Auditor Asst.,240105
2926,Catherine Wright,Apprentice,53042
1534,Diana Buman,Talent Mgr. Asst.,421504
8681,Matthew Davino,Off. Staff,385947
5120,Lisa Drews,Bookkeeper,394961
5082,Joshua Robb,File Clerk,233429
9339,Mary Estimable,Jr. Benefits Spec.,288709
6133,Myrtis Parker,File Clerk,404125
4402,Jesse Pompi,Recpt.,101553
1367,Robin Stewart,Bookkeeper,242067
7556,Brittany Hansen,AR Clerk,280754
8166,Rose Dempsey,Jr. Fin. Anlst.,337595
1114,Patricia Jacobs,Receptionist,238605
9451,Florine Briones,Support Staff,217242
2687,Donald Jarvis,AR Clerk,459555
8225,John Caldeira,Forensic Acct. Asst.,166645
6846,Phyllis Craighead,Jr. Fin. Anlst.,92047
6168,Scott Winkler,Tax Acct.,328054
2328,Pauline Kunz,Int. (Intern),254694
6385,Willard Jimenez,Jr. Assoc.,145837
1201,Robert Jenner,HR Cons. Asst.,157947
1184,Jennifer Jong,AR Clerk,453378
4915,Greg Williams,Acct. Asst.,342784
5247,Jason Abbott,Data Entry Spec.,380190
3392,Levi Coffey,Bookkeeper,102020
3448,Bobby Waldrop,Org. Dev. Asst.,443039
8329,Rhonda Lopez,Jr. Recruiter,109745
9160,James Held,Payroll Acct.,53614
6744,Jose True,Compliance Anlst.,292982
3181,Paul Carmona,Comp. Anlst.,400813
3457,James Rubio,Tax Prep. Spec.,384529
5702,Kenneth Slevin,T&D Coord.,321102
1083,Frances Dahlke,Recpt.,183578
7074,Stephanie Riojas,Assoc.,381161
1567,Maria Ruiz,Org. Dev. Asst.,349499
7776,Cynthia Tooze,Payroll Acct.,260942
7476,Donald Collins,Data Entry Spec.,319658
818,Leah Harper,Int. Auditor Asst.,405026
5039,Ed Williams,Office Mgr.,216800
5403,Archie Brocklehurst,Fin. Reporting Spec.,488146
6487,Crystal Johnson,Inv. Anlst. Asst.,299588
3430,Virginia Menotti,HR Cons. Asst.,337951
2340,Gary Moro,AP Spec.,293284
2159,Barbara Lunsford,Receptionist,453765
2501,Janie Bradshaw,Talent Acq. Spec.,276467
5648,Amanda Manning,Sr. Acct.,54512
9688,Albert Felix,Office Coord.,277378
4596,Valeria Garrett,Tax Prep. Spec.,481486
3308,Charlene Brow,Bookkeeper,60424
6917,Jesse Rutledge,AP Spec.,110069
4338,Willie Denny,Jr. Recruiter,471500
3119,Craig Lenoir,Workforce Anlst.,105991
8363,Scott Flores,Recruiter,301010
6105,Luis Daniel,Sr. Acct.,476924
7604,Jacqueline Kahele,Budget Anlst.,471775
2764,Rasheeda Lowery,Jr. Auditor,269706
3435,Arnold Baltes,HR Asst.,181682
4114,Kelly Hill,Acct. Asst.,420881
9368,Robert Coble,Risk Anlst.,462211
2573,Joseph Boren,Jr. Assoc.,217489
4855,Jodi Palmer,AR Clerk,448166
2536,Thomas Conway,Jr. Recruiter,472674
6361,Jeanette Washington,Asst. (Admin),208298
5801,Becky Baum,People Ops Gen.,211093
5254,Irene Barthelemy,HR Cons. Asst.,391543
4324,Wendy Guzman,L&D Spec.,160282
8567,Evelyn Dougherty,Coord.,276985
2538,Arnold Mireles,Admin. Tech.,94434
1843,Esther Garland,Jr. Assoc.,77790
7134,Viola Nelson,Payroll Spec.,249894
779,Mitchell Strefeler,Jr. Assoc.,50058
6359,Claudine Massey,Acct. Asst.,344798
6131,Jessica Oregel,Admin. Tech.,133968
9577,Gail Davis,Talent Acq. Spec.,305622
4039,Kristen Dye,Workforce Anlst.,361284
3866,Johnny Ruiz,Acct. Asst.,472448
4704,Elizabeth Reeves,Jr. Compliance Off.,494285
7819,Timothy Little,Tax Prep. Spec.,402929
3687,Albertine Hunnell,Clerk,486409
7645,Douglas Brumaghim,Inv. Anlst. Asst.,291035
9173,Joseph Ross,Jr. Benefits Spec.,66699
7885,Vernie Bigham,HR Cons. Asst.,238734
8072,Norman Lin,AP Spec.,443426
1973,Carlos Young,Clerk,108904
2817,Richard Steinman,Mail Clerk,251515
4630,Kurt Streater,Budget Anlst.,240229
6451,Ernest Stephenson,Inv. Anlst. Asst.,222938
2431,Krista Metcalf,Records Clerk,439354
1224,Mark Shick,HRBP Asst.,435525
1717,Denise Sneed,Clerk,156005
6118,Johnathan Williams,Int. Auditor Asst.,124437
9229,Shannon Godinho,Payroll Spec.,318102
3978,Robert Clark,Jr. Compliance Off.,161566
3078,Thomas Luke,Fin. Anlst.,271134
988,Roberto Yale,Sr. Acct.,438919
7582,Krysta Gattshall,Billing Spec.,55676
8621,Rafael Stallins,Tax Acct.,159376
9526,Laverne Jackson,Jr. Recruiter,194673
9456,Justin Miller,Acct. Asst.,175270
6825,Timothy Smith,Int. Auditor Asst.,140744
736,George Vaughn,Jr. Fin. Anlst.,258839
6102,Mark Shaw,L&D Spec.,440667
2496,Douglas Gray,HR Coord.,274024
9624,James Rule,Proc. Asst.,227736
2551,Kevin Carter,Sr. Acct.,385667
6311,Rita Morris,Clerk,431458
6944,Ashley Smith,Gen. Asst.,308923
7035,Albert Radtke,Off. Staff,313905
7673,Deborah Ratchford,Int. (Intern),258556
7406,Melba Hall,Trainee,398748
3842,Derrick Smith,Fin. Reporting Spec.,136563
1816,Edith Prieto,Jr. Acct.,438168
9389,Terrence Smith,Office Coord.,328870
8144,Mary Villafana,Bookkeeper,208895
126,Eunice Gajewski,Comp. Anlst.,311097
311,Aaron Jefferson,Budget Anlst.,338141
1618,Lauren Allen,Mail Clerk,344673
2857,Gregory Grimes,AP Spec.,291582
9274,Janice Davidson,Talent Mgr. Asst.,178173
3109,Richard Crittenden,AR Clerk,380182
2130,Jane Cottrell,Fin. Assoc.,324861
9997,Nicholas Iglesia,Jr. Compliance Off.,399649
7615,Fred Stanley,Bookkeeper,341843
8536,Gloria Martin,Comp. Anlst.,231581
4559,Deloise Hill,Tax Acct.,243256
6078,Mildred Beltran,Recpt.,261238
8316,Pete Forsberg,Jr. Coord.,68151
3548,Annie Dalton,Trainee,342830
8751,David Parker,Clerk,158410
6853,Jacqueline Kaplan,Data Entry Spec.,358964
2720,Susan Childress,Fin. Anlst.,363676
5438,Beverly Rubin,HR Gen.,249713
6091,Otto Hansen,Talent Mgr. Asst.,146960
9161,Glen Bigelow,Int. Auditor Asst.,170833
3744,Margaret Gonzalez,Budget Anlst.,63353
5969,Mabel Dutton,Data Entry Spec.,248362
3017,Rosemary Molinar,AP Spec.,233156
5764,Kathleen Strickland,Gen. Asst.,358939
5102,Robert Bedolla,Bookkeeper,453460
5900,Ariel Rudolph,HRBP Asst.,374493
8986,Ida Lall,Jr. Recruiter,134646
3316,Melvin Raybuck,People Ops Gen.,483770
2260,Carmen Duran,AP Spec.,365995
1654,Glenn Chestnut,HR Cons. Asst.,275196
7318,Edith Carter,Fin. Assoc.,246807
6594,Lillie Hinojosa,Tax Acct.,254321
5004,Grace Anthony,HR Asst.,407397
8220,Wilma Lucas,HR Asst.,155241
5498,Paula Hoard,Credit Anlst.,328223
4934,Angela Stanley,Receptionist,323512
9634,Trinidad Encino,Jr. Compliance Off.,210481
6812,John Sturgill,Trainee,347022
9145,Michele Neumeyer,Workforce Anlst.,120728
1830,James Rueda,Jr. Auditor,476800
6233,Duane Roberson,Jr. Compliance Off.,172208
8298,Daniel Alvarado,Support Staff,354137
8005,Robert Mallory,Gen. Asst.,76183
8154,Myra Bitter,Bookkeeper,448136
2139,Ali Mccullar,Apprentice,116566
4447,Jennifer Jaculina,Support Staff,185837
2160,Eva Duckworth,Jr. Assoc.,325942
2162,Tom Studivant,Treasury Anlst.,434011
1062,Paige Rusher,HR Asst.,373961
5879,Donald Ramirez,HR Asst.,66025
3997,Ellen Celestin,Payroll Spec.,94084
7495,Lance Longoria,Mail Clerk,171704
1068,Lecia Rhine,Tax Prep. Spec.,199497
4974,Janet Mrotek,Trainee,359312
8514,Katrina Shields,Jr. Auditor,221092
7041,Nancy Woodlock,File Clerk,333222
1086,Lucille Colley,Billing Spec.,390794
7866,Raymond Collins,Recpt.,187226
5049,Leah Pate,Jr. Benefits Spec.,470864
6489,Elisha Barron,Support Staff,100788
4595,Whitney Rodriguez,Inv. Anlst. Asst.,96433
2265,Maria Murray,L&D Spec.,453797
5881,Virginia Clay,Trainee,174252
2836,Norma Mallard,Payroll Acct.,387572
1128,Jason Boyer,Payroll Spec.,268239
5187,Bob Weaver,Inv. Anlst. Asst.,358339
5336,Gilbert Davis,Jr. Fin. Anlst.,150838
1320,Lewis Fernandez,Risk Anlst.,208879
1003,Lisa Regalado,Compliance Anlst.,206387
7130,Kristina Cope,HR Gen.,119372
3598,Hershel Eguia,Fin. Anlst.,445472
5759,Donald Villanueva,Jr. Fin. Anlst.,356065
3683,James Canipe,Payroll Acct.,311966
6797,William Fly,Jr. Coord.,154930
544,Daniel Johnson,Recruiter,331101
801,Mattie Wilder,HR Gen.,378633
2966,Maryann Nelson,Admin. Tech.,479527
5586,Donita Butler,Recpt.,190254
2569,Virginia Jennings,Payroll Spec.,135136
6278,Genevieve Rivera,People Ops Gen.,96059
8594,George Raio,Assoc.,330369
706,Joel Ryan,Recruiter,233733
6399,Alice Matteson,Off. Staff,224139
1162,Diana Harvey,Apprentice,240043
6177,Ray Reyes,Talent Mgr. Asst.,393161
9335,Raymond Pugh,Clerk,60706
6723,Frank Ruiz,Risk Anlst.,292264
4105,Anthony Williams,Gen. Asst.,329986
3979,William Green,Compliance Anlst.,466702
2738,Tracey Yates,HR Cons. Asst.,316417
1964,Gabriel Cason,L&D Spec.,492781
3225,Charmaine Madsen,Gen. Asst.,189173
5939,Vicky Bough,Inv. Anlst. Asst.,246933
3635,Crystal Hall,Workforce Anlst.,81980
4889,Margaret Keck,Fin. Reporting Spec.,463924
319,Paul Lopez,Admin. Tech.,370575
3867,Sarah Rice,AR Clerk,114409
9600,Robert Blakely,Jr. Auditor,280152
8170,Alvin Welch,HRBP Asst.,94361
4305,Nanette Dailey,Treasury Anlst.,497422
6749,Amanda Brown,Forensic Acct. Asst.,423647
8665,Latanya Powell,Office Mgr.,391343
6982,Rosa Callahan,Fin. Reporting Spec.,458476
4666,Joy Beresford,Acct. Clerk,144514
9934,Susan Rowe,Admin. Tech.,390739
1192,Linda Gonzales,Data Entry Spec.,425066
1151,Karen Williams,Records Clerk,372927
5757,Phyllis Hurst,Tax Acct.,168829
7161,Lois Eckhart,HRIS Admin.,108087
4197,Mary Bobadilla,Bookkeeper,311906
2470,Norma Shepard,Acct. Clerk,433220
9111,Rachel Curtis,Office Mgr.,397143
5025,Dana Ford,L&D Spec.,195964
4449,Juanita Elliott,L&D Spec.,60763
7635,Matt Kish,Comp. Anlst.,113979
6384,Michael Spivey,Payroll Acct.,468789
6065,Thomas Leatham,Risk Anlst.,273102
3700,Richard Sharp,T&D Coord.,238934
185,Frank Baca,Proc. Asst.,265296
